,media,title,content,writer,datetime,id,url,source,keyword
227,연합뉴스,지속가능발전 전국대회 강릉서 6∼8일 개최,"(강릉=연합뉴스) 유형재 기자 = 제16회 지속가능발전 전국대회가 10월 6일부터 3일간 강릉시 경포 생태환경지구 일원에서 열린다.대회에는 지방의제21과 행정 관계자, 시민사회 활동가 등 각계각층에서 1천여 명이 참여할 예정이다.'지구적으로 생각하고 지역적으로 행동하라'는 슬로건 아래 우리나라의 지속 가능한 발전을 이끌어온 지방의제21이 지난 활동성과를 나누고 새로운 도약을 준비하는 자리다.'생물다양성과 지방의제21'이라는 주제로 열리는 이번 대회에서는 지난 15년간 지방의제21의 역할에 대한 평가와 함께 각 지역에서 지속 가능한 사회를 만들어 온 성공사례를 공유하고 지방의제21 관계자 간 교류와 소통을 통해 앞으로의 비전을 수립하게 된다.지속가능한 발전이란 환경을 보호하고 빈곤을 구제하며, 장기적으로는 성장을 이유로 단기적인 자연자원을 파괴하지 않는 경제적인 성장을 창출하기 위한 방법의 집합을 의미한다.특히 이번 전국대회는 평창 알펜시아에서 열리는 제12차 생물다양성협약 당사국 총회(CBD COP12) 기간에 개최, 연계 행사로 열린다.전국대회에서는 국내 최고의 생태학 전문가로 알려진 최재천 국립생태원장의 기조강연을 시작으로 7개의 주제별 워크숍을 통해 국내외 생물다양성 담론과 생물다양성협약 당사국 총회에서 논의된 주요 내용을 공유하는 한편 생물다양성 보전을 위한 지역사회의 실천 방안과 지방의제21의 활동 과제를 모색한다.또 지역 먹을거리로 만든 식사, 전기버스와 자전거, 도보를 이용한 프로그램 진행 등 행사 모두 친환경 대회로 진행한다.강릉 저탄소 녹색시범도시 선도사업이자 랜드마크로 건립한 강릉 녹색도시체험센터의 친환경에너지와 녹색기술도 소개할 예정이다.강릉시의 한 관계자는 ""자연과 하나 된 강릉의 풍요로운 문화유산뿐만 아니라 생태계 깃대종인 수달과 멸종위기종 2급인 가시연이 서식하는 경포 습지 등 인간과 자연이 공생하는 우수한 자연환경을 방문객에게 선보일 좋은 기회가 될 것""이라고 말했다.한편, 한국의 지방의제21은 1995년 녹색도시 부산21이 발표된 이후 현재 217개 지역에 만들어졌으며 118개의 사무국, 3만여 명의 위원이 지속가능한 발전을 위해 활동하고 있다.yoo21@yna.co.krhttp://blog.yonhapnews.co.kr/yoo21/ ",,수정 2014.10.05. 09:32,d9695d85cbf1e1c36b7dd7ad55773e8f,http://v.media.daum.net/v/20141005093206155,DAUM_NEWS,"""깃대종"""
228,연합뉴스,속리산 '깃대종' 하늘다람쥐·담비 모습 촬영 성공,"(보은=연합뉴스) 박병기 기자 = 속리산의 깃대종인 하늘다람쥐와 담비의 활동 모습이 카메라에 포착됐다.13일 속리산사무소에 따르면 동물자원 조사를 위해 공원 구역 안에 설치한 나무 둥지에서 무인센서 카메라로 하늘다람쥐와 담비의 모습을 촬영하는 데 성공했다.하늘다람쥐의 경우 낮과 밤 구분없이 활발하게 활동하는 모습이 담겼고, 담비는 4마리가 한꺼번에 촬영됐다.하늘다람쥐와 담비는 멸종위기 야생동물 2급이면서 속리산을 상징하는 깃대종이다.속리산사무소의 김대현 자원보전과장은 ""하늘다람쥐가 살던 빈 둥지를 담비가 사냥하기 위해 찾아온 것으로 판단되며, 속리산의 건강한 생태계가 입증된 것""이라고 말했다.bgipark@yna.co.kr ",,수정 2014.10.13. 10:46,a53ffb1b7b67be4d9b9c580534842803,http://v.media.daum.net/v/20141013102813941,DAUM_NEWS,"""깃대종"""
229,중앙일보,"속리산 담비, 깃대종 하늘다람쥐 서식.. '깃대종'이 뭐야?","속리산에 담비와 하늘다람쥐가 서식한다는 사실이 확인됐다.최근 속리산국립공원사무소에 따르면 하늘다람쥐 서식 생태를 조사하기 위해 지난 6월 공원 내에 설치된 무인 카메라에 하늘다람쥐와 담비 4마리의 모습이 포착됐다. 영상에는 밤낮 없이 쉬지 않고 활동하는 하늘다람쥐와 먹잇감을 사냥하기 위해 하늘다람쥐의 둥지를 살피는 담비의 모습이 담겨있다.하늘다람쥐와 담비는 멸종 위기 야생동물 2급이다. 특히 하늘다람쥐는 속리산을 상징하는 깃대종이며 담비는 멧돼지, 고라니 등을 협동 사냥으로 잡아먹는 생태계 최상위 포식자다. 깃대종은 유엔환경계획이 만든 개념으로, 특정 지역의 생태계를 대표하는 중요 동식물이다. 한국에서는 거제도의 고란초, 부산의 동백꽃이 대표적이다.속리산국립공원사무소의 한 관계자는 ""하늘다람쥐와 담비의 서식은 속리산국립공원의 건강한 동물 생태를 확인하는 자료로서 가치가 있다""고 설명했다.온라인 중앙일보'속리산 담비 서식'[사진 온라인 커뮤니티] ",,수정 2014.10.16. 11:29,e92648357a1b595aa06c7d8ff16884d4,http://v.media.daum.net/v/20141016112903771,DAUM_NEWS,"""깃대종"""
230,연합뉴스,월출산국립공원 새 얼굴 '남생이'..깃대종 변경,"(영암=연합뉴스) 조근영 기자 = '남생이'가 월출산국립공원의 새 얼굴이 됐다.전남 영암 월출산국립공원사무소는 '호남의 소금강' 월출산을 대표하는 동물분야의 깃대종을 물레새에서 남생이로 변경했다고 17일 밝혔다.'깃대종(Flagship species)'이란 특정지역 생태·지리·문화적 특성을 반영하는 상징적인 야생 동·식물로 사람들이 중요하다고 인식하는 생물종을 말한다.남생이는 환경부지정 멸종위기 야생생물 2급 및 천연기념물 제453호로 지정돼 관리되는 야생동물이다. 수생태계의 건강성을 유지하는 보호가치가 높은 보호종이다.월출산 인근에는 수원지 및 저수지 등지에 서식하고 있다. 예전부터 설화나 동화 등에 등장하는 역사적, 문화적으로 가치가 높은 동물이다월출산사무소는 2007년도에 끈끈이주걱과 물레새를 깃대종으로 선정했다.그러나 물레새는 여름철새로 대표성이 낮고 깃대종으로 선정된 이후 서식이 확인되지 않아 변경하게 됐다.야생동물전문가, 지자체, 학계, 지역주민이 참여한 깃대종 변경 선정위원회를 구성하고 변경했다.chogy@yna.co.kr ",,수정 2014.10.17. 16:54,17fd3356a6fc7d6a8e63311039cf0938,http://v.media.daum.net/v/20141017164607447,DAUM_NEWS,"""깃대종"""
231,아시아경제,충북지역에 나타난 멸종위기야생동물 '하늘다람쥐',"[아시아경제 왕성상 기자] 멸종위기야생동물인 하늘다람쥐와 담비가 충북지역에서 나타나 생태계가 되살아나고 있음을 알 수 있게 해 눈길을 끈다. 하늘다람쥐와 담비는 멸종위기야생동물Ⅱ급으로 지정돼 보호하고 있다. 특히 하늘다람쥐는 천연기념물 328호로 관리되고 있다.하늘다람쥐와 담비가 나타난 건 지난 13일 충북 보은 속리산에서다. 하늘다람쥐를 탐내는 담비의 모습이 사람들의 눈에 띈 것이다.국립공원관리공단 속리산국립공원사무소는 이날 동물자원조사를 위해 갖다놓은 인공둥지에서 속리산 깃대종인 하늘다람쥐와 담비를 포착했다고 밝혔다.지난 6월부터 하늘다람쥐의 서식생태를 조사하기 위해 놓은 인공둥지 앞에 무인센서카메라를 달아 살펴본 결과 하늘다람쥐가 밤낮으로 오가는 모습과 담비 4마리가 한 화면에 들어왔다.담비는 귀여운 이름과 생김새와는 달리 표범 등이 사라진 생태계에서 최상위 포식자로 멧돼지, 고라니 등을 협동사냥해서 잡아먹는 짐승이다.김대현 국립공원속리산사무소 자원보전과장은 ""하늘다람쥐가 둥지를 떠난 뒤 냄새나는 흔적을 통해 하늘다람쥐를 잡아먹으려 둥지를 살피는 담비 모습으로 판단된다""고 말했다. 김 과장은 ""이는 속리산국립공원의 건강한 동물생태를 확인하는 자료로 가치가 있다""며 ""이런 멸종위기동물들이 잘 살 수 있게 탐방로 이외엔 사람들이 들어가지 못하게 하고 있다""고 말했다.야행성인 하늘다람쥐는 서식환경이 까다로워 상수리나무, 잣나무가 섞여있는 곳이나 순수 침엽수림에서만 산다. 나무 구멍이나 딱따구리가 파놓은 구멍에 나무껍질, 풀잎, 나뭇가지 등을 모아 보금자리를 만든다.하늘다람쥐는 청주 우암산에서도 사는 게 확인됐다. 충북환경교육네트워크는 지난 6월13일 오후 8시45분께 우암산 대한불교수도원에서 하늘다람쥐 한 마리가 돌아다니는 것을 확인됐다고 설명했다. 하늘다람쥐 발견은 환경단체들이 '충북생물다양성 탐사대작전'을 편 결과다.충북환경교육네트워크는 지난해부터 특정지역의 식물, 곤충, 조류, 양서류, 파충류 등 모든 생물을 24시간 안에 조사하는 생물다양성 탐사대회를 열어왔다. 생태계와 생물다양성에 대한 어린이와 일반인들 관심과 흥미를 이끌고 충북지역 생물다양성 네트워크를 갖추기 위해 마련된 행사다.지난해 가을에 있은 탐사에선 297종의 생물이 발견됐고 올해는 하늘다람쥐를 포함해 1급수에서 사는 가재와 고라니, 두더지 등 480종의 생물들이 확인됐다.충북환경교육네트워크 관계자는 ""생태계전문가와 조사결과에 대해 논의하던 중 수도원으로 하늘다람쥐가 들어왔다""며 ""야행성이라 보기 어려울 줄 알았는데 운이 좋았다""고 말했다.이 단체는 청주 우암산 일대에 하늘다람쥐가 더 살고 있을 것으로 보고 지방자치단체와 함께 관찰과 보호활동을 강화하고 있다.2012년 겨울엔 제천에서 하늘다람쥐가 사는 모습이 첫 포착되기도 했다. 국립공원관리공단이 월악산국립공원 내 비어 있는 지름 30㎝의 말법 집에서 하늘다람쥐를 발견한 것이다.말벌 집은 섬유질과 펄프재질로 만들어져 보온력이 좋아 한파에 하늘다람쥐가 이곳을 월동장소로 잡은 것 같다는 게 전문가들 설명이다.지난해 리솜포레스트(제천), 오크밸리관광지(원주), 로드힐스 골프앤리조트(춘천)에 하늘다람쥐, 원앙, 소쩍새 등 법정보호종 보금자리 마련을 위해 인공둥지 80곳을 달고 모니터링해오고 있다.결과 하늘다람쥐, 원앙(천연기념물), 오색딱다구리, 동고비, 곤줄박이, 청설모 등이 인공둥지를 이용하는 모습이 무인센서카메라(동영상)에 잡히는 등 새 보금자리에서 정착하고 있는 것으로 확인됐다.더우기 야생동물의 번식기, 먹이활동이 활발해지는 봄이 되면서 인공둥지 이용횟수가 늘고 일부 둥지에선 하늘다람쥐, 곤줄박이, 청설모, 오색딱다구리 등 여러 종이 같은 둥지를 이용하는 특이한 동영상이 찍히기도 했다.☞하늘다람쥐는?큰 눈을 가진 하늘다람쥐는 나무를 타고 다니며 활동한다. 날개가 없어도 30여m를 날아서 다른 나무로 간다. 35cm 정도의 몸으로 나무 사이를 자유롭게 활공하는 게 이채롭다. 카메라로 잡기 어려울 만큼 빠르다.날아갈 땐 은색 잔털이 나 있는 배의 피막을 마치 보자기를 펼치듯이 펼치며 날아가 다른 나무에 달라붙는다. 긴 털이 복슬복슬한 꼬리는 방향을 바꾸는 키 역할을 하는 듯하다.주로 침엽수 숲에서 사는 하늘다람쥐는 딱따구리가 파놓은 은사시나무 구멍을 보금자리로 삼는다. 은사시나무가 여러 그루 있는 곳을 좋아한다. 다른 나무보다 부드러운 은사시나무는 구멍파기에 힘이 들지 않아 딱따구리들이 곳곳에 구멍을 파놓았기 때문이다. 이 구멍들이 하늘다람쥐의 대피소가 된다. 맹금류 같은 천적이 나타나면 가까운 구멍 속으로 빨리 피한다.하늘다람쥐는 둥지 속에 있다가도 밖에서 소리가 나면 호기심에 머리를 살며시 내밀고 주변을 살핀 뒤 쏙 들어간다. 하늘다람쥐는 나뭇잎이나 껍질, 열매와 버섯 등 초식을 한다. 1년에 두 번 새끼를 낳는다. 한 번에 2~6마리 번식하지만 보통 3마리를 낳는다. 새끼들은 어미들 곁에서 60여일을 지내다 떨어져나가 홀로서기 한다.왕성상 기자 wss4044@asiae.co.kr ",왕성상,수정 2015.03.25. 11:30,00812b7ad27b5abc87e89bfefc2ab312,http://v.media.daum.net/v/20141018050005233,DAUM_NEWS,"""깃대종"""
232,동아일보,"[광주/전남]""월출산 깃대종, 남생이로 바꿉니다""","[동아일보]천연기념물 제453호인 '남생이'(사진)가 월출산국립공원의 새 얼굴이 됐다. 월출산국립공원사무소는 월출산을 대표하는 동물 분야 깃대종(Flagship species)을 물레새에서 남생이로 변경했다고 19일 밝혔다. 깃대종은 특정 지역 생태·지리·문화적 특성을 반영하는 상징적인 야생 동식물로 사람들이 중요하다고 인식하는 생물종을 말한다. 남생이는 환경부 지정 멸종위기 야생생물 2급이자 천연기념물인 야생동물이다. 수생태계의 건강성을 유지하는 보호가치가 높은 보호종으로, 월출산 인근 수원지 및 저수지 등지에 서식하고 있다. 예전부터 설화나 동화에 등장하는 등 역사적, 문화적으로도 가치가 높은 동물이다.월출산국립공원사무소는 2007년 물레새와 끈끈이주걱을 동식물 깃대종으로 각각 선정했다. 그러나 물레새는 여름철새로 대표성이 낮고 깃대종으로 선정된 이후 서식이 확인되지 않고 있다. 김승희 월출산국립공원사무소장은 ""야생동물 전문가, 자치단체, 학계, 주민이 참여한 깃대종 변경 선정위원회를 구성해 선호도 조사를 거쳐 깃대종을 변경했다""고 말했다.정승호 기자 shjung@donga.com ",,수정 2014.10.20. 03:02,737f9a14c51083c58f93b0159c3464a4,http://v.media.daum.net/v/20141020030223541,DAUM_NEWS,"""깃대종"""
233,연합뉴스,강릉 순포습지서 순채 '매토종자' 발견,"(강릉=연합뉴스) 유형재 기자 = 강원 강릉시는 순채나물이 많아 '순포동 또는 순포개'로 불리던 순포습지에서 순채의 매토종자(발아력을 유지한 채 휴면상태에 있는 종자)를 발견했다고 4일 밝혔다.시는 이를 경포 가시연습지 복원 시 반세기 만에 부활한 가시연꽃에 버금가는 것으로 평가하고 있다.시는 순채나물의 휴면 중인 매토종자를 찾으려고 습지 남쪽과 북쪽의 8개 지점을 시추해 북쪽의 3개 지점에서 목표종인 순채의 종자를 발견했다.1㎡에 1∼2개의 종자가 매립돼 있을 것으로 추정하고 있다.그러나 습지 남쪽에서는 씨앗을 발견하지 못했다.순포습지에서의 순채 매토종자 발견은 지난달 평창에서 폐회한 생물다양성 당사국 총회에서 지방정부의 생물다양성 증진사례로 발표, 참가자의 호응을 얻기도 했다,지난 5월 착공한 순포습지 복원사업은 농경지 개간과 산림에서의 토사 퇴적 등으로 습지원형이 훼손되고 있어 환경부의 생태하천 복원사업의 하나로 시행 중이다.순채를 깃대종으로 정했고 1920년대의 순포 모습으로 복원한다는 계획으로 사업을 추진 중이다.강릉시의 관계자는 ""순채와 가시연꽃 등의 복원은 생물다양성을 증진시킬 뿐 아니라 생태관광 자원으로서 지역경제에 이바지할 것으로 기대하고 있다""라고 말했다.yoo21@yna.co.krhttp://blog.yonhapnews.co.kr/yoo21/ ",,수정 2014.11.04. 13:35,05dd1e7f223150c5af607405c7819f90,http://v.media.daum.net/v/20141104133526215,DAUM_NEWS,"""깃대종"""
234,아시아경제,"네파, 경주국립공원에 소나무 기부","[아시아경제 임혜선 기자] 아웃도어 브랜드 네파는 12일 경주국립공원 남산지구 상서장 탐방로에서 소나무 자생지 복원을 위한 지속적인 후원에 나서고 임직원 30여 명과 함께 소나무 4만 그루 기부와 나무 심기 행사를 실시했다.네파는 아웃도어 활동의 터전인 자연을 보전하는 의미 있는 활동에 참여하고자 지난 9월 말 국립공원관리공단과 업무협약을 체결하고, 그 첫 번째 사업으로 이번 경주국립공원 소나무 자생지 복원을 위한 후원 및 소나무 심기 행사에 나섰다.이날 네파는 경주국립공원의 수목 중 80%를 차지하는 소나무 군락지의 훼손이 지속됨에 따라 산림을 보호하고 소나무 숲을 복원하기 위해 자생종 소나무 4만 그루를 기증했다. 박창근 대표를 비롯한 임직원 30여명과 국립공원관리공단 관계자ㆍ자원봉사자들이 직접 경주국립공원 남산지구의 산림 훼손 지역에 소나무를 심었다.앞으로도 경주국립공원을 대표하는 깃대종(Flagship species)인 소나무를 지속적으로 보존하고 관리할 수 있도록 묘목을 키우는 묘포장을 조성해 소나무의 증식 기반을 마련하고 나무 심기를 위한 각종 자재도 후원한다.임혜선 기자 lhsro@asiae.co.kr ",임혜선,수정 2014.11.13. 09:17,0a61de801dc95ad2d5860da3d75b113a,http://v.media.daum.net/v/20141113091711113,DAUM_NEWS,"""깃대종"""
235,연합뉴스,대전지역 깃대종 가이드북 발간 <녹색연합>,"(대전=연합뉴스) 박주영 기자 = 대전충남녹색연합은 대전지역 깃대종인 하늘다람쥐와 이끼도롱뇽, 감돌고기의 생태 특성 등을 담은 깃대종 가이드북을 발간했다고 19일 밝혔다.대전충남녹색연합과 대전의제21추진협의회가 공동 제작한 가이드북에는 깃대종 선정 이유와 생태적 특성, 서식현황 지도, 깃대종 보호 방법 등의 내용이 담겼다.대전충남녹색연합은 깃대종 가이드북을 지역 관공서와 도서관, 학교 등에 무료 배포할 계획이다.대전시는 지난해 대학교수와 연구원, 환경단체, 환경부, 산림청 등으로 깃대종 선정위원회를 꾸려 깃대종 후보군을 추린 뒤 전문가와 시민 설문을 거쳐 하늘다람쥐와 이끼도롱뇽, 감돌고기 등 3종을 대전시 깃대종으로 선정했다.jyoung@yna.co.kr ",,수정 2014.11.19. 21:25,6d3e9b84606d6dddedf77d6a48536f09,http://v.media.daum.net/v/20141119170010062,DAUM_NEWS,"""깃대종"""
236,경향신문,"'동계U대회 후유증' 앓는 덕유산.. 설천봉 주변 17년 방치, 잡목만 드문드문 '황량'","전북 무주의 덕유산 설천봉에는 1997년 동계 유니버시아드(U대회) 때 사용된 스키 활강경기장 부지가 있다. 지난 10일 찾은 설천봉 부지에는 개망초·달맞이꽃 등 외래종 식물만 자라나고 있었다. 드문드문 1~2m 높이의 잡목이 보였지만, 수백~수천년간 10~20m 높이의 신갈나무·잣나무·주목들이 어우러져 만들어진 주변 자연숲과는 너무나 달랐다.설천봉 탐사에 동행한 국립수목원 오승환 박사는 ""활강경기가 가능할 정도로 경사가 급하다보니 자연적인 숲을 이루는 식물들이 뿌리내리는 게 불가능하다""며 ""토양 유실을 막기 위한 시트까지 덮여 있어 1~2년생 초본은 몰라도 뿌리를 깊게 내려야 하는 나무들은 자라기 어려워 보인다""고 말했다. 비 내릴 때마다 토양이 흘러내리지 않도록 설치한 시트가 식생의 자연복원을 막고 있는 셈이다. 현장을 둘러본 녹색연합 임태영 활동가는 ""17년이 지났는데도 이대로라면 100년, 200년이 지난다고 해도 원래 모습을 찾지 못할 것 같다""며 ""겨우 며칠간 활강경기장으로 쓰려고 파괴한 뒤 이렇게 17년을 방치해두는 것은 이해할 수 없다""고 말했다.지난 10일 덕유산 설천봉 정상에서 내려다본 1997년 무주 동계유니버시아드 활강경기장 부지. 17년째 자연 복원이 되지 못한 부지에선 외래종 식물과 잡목만 드문드문 자라고 있다.덕유산 설천봉의 비극은 1997년 무주 동계U대회와 함께 시작됐다. 정부는 1989년 U대회 유치를 위해 덕유산의 스키장·리조트 예정지를 자연보존지구에서 해제하고, 민간 임대가 가능토록 국유림 소유권을 전라북도로 이전했다. U대회 유치 성공 후 이어진 스키장·리조트 건설 과정에서 희귀종이자 멸종위기식물인 구상나무와 주목은 마구잡이로 벌목됐다. 모데미풀과 금강애기나리 등 희귀식물 군락도 무참히 파괴됐다. 물고기 금강모치와 함께 덕유산의 백두대간 깃대종으로 지정돼 있는 구상나무는 현재 향적봉 주변에만 군락이 유지돼 있을 뿐 계속 줄어드는 추세다. 설천봉에서 이뤄진 대규모 벌목이 덕유산 구상나무의 유전적 다양성에 치명적 영향을 미쳤을 것으로 분석되고 있다.개발 당시 정부의 복원 약속은 공수표로 돌아갔다. 제대로 된 복원대책을 세우지 않았기 때문이다. 1990년대에 설천봉 정상과 주변지역으로 이식한 주목 253그루의 절반가량과 구상나무 113그루 전부가 고사했다. 충분한 준비없이 캐내고 심어버린 탓이다. 관광용 곤돌라를 타고 올라가며 본 설천봉 활강경기장 부지 주변에는 가지만 앙상하게 남은 주목과 구상나무를 쉽게 찾아볼 수 있었다. 흡사 나무들의 무덤처럼 보였다. 해발 1520m인 설천봉까지는 리조트 입구에서 곤돌라가 이어져 있고, 설천봉부터 덕유산 정상인 향적봉(1614m)까지는 걸어서 20분 정도 걸린다.국립공원관리공단이 무주군 등과 함께 설천봉 주변에서 나무심기 행사를 벌이고 있지만, 활강경기장 부지는 민간업체인 무주리조트 소유라서 손대지 못하고 있다. 환경부·산림청·전라북도·무주군 모두 민간업체 땅이라며 복원 책임도 회피하고 있는 상태다.환경단체와 산림 전문가들은 파괴된 덕유산이 강원 정선군 가리왕산의 미래 모습이 될 수 있다고 말한다. 평창 동계올림픽 활강경기장 예정지인 가리왕산 중봉에서는 대대적인 벌목이 시작됐다. 정부와 강원도는 '복원'을 약속하며 개발에 나섰지만, 환경 전문가들은 ""실질적인 복원대책은 없다""며 고개를 젓고 있다. 가리왕산 중봉 아래에 리조트 단지를 신설하려는 것 아니냐는 우려도 나오고 있다.환경 전문가들은 정부와 강원도가 가리왕산에서 17년 전 덕유산 개발 후유증의 교훈을 잊고, 42년 전인 1972년 일본 삿포로 동계올림픽 때만큼의 복원 노력도 하지 않고 있다고 지적한다. 삿포로 동계올림픽 당시 활강경기장으로 개발된 에니와 국립공원의 가문비나무 숲은 일본 내에서 '복원 실패'라는 평가가 나왔지만, 비슷한 수종으로 새 숲을 만드는 성의를 보였다는 것이다. '우이령사람들' 이병천 회장(산림생태학 박사)은 ""삿포로에서는 황폐해진 가문비나무 숲 자리에 발아가 잘 되는 사할린가문비나무를 심어 조림해놓은 상태""라며 ""강원도와 평창 동계올림픽조직위원회가 조금이라도 가리왕산 복원 의지가 있다면 지금이라도 가리왕산의 수종을 조사하고, 미리 조림을 위한 양묘를 해놔야 한다""고 말했다. 그는 ""그래야 동계올림픽이 끝난 후 바로 복원작업에 들어갈 수 있다""며 ""며칠간 스키장으로 쓰기 위해 다져 놓은 토양 복구를 포함해 구체적인 복원계획을 수립해야 할 것""이라고 지적했다.<글·사진 김기범 기자 holjjak@kyunghyang.com> ",글·사진 김기범 기자,수정 2014.11.23. 23:34,f5d34acca09d85445310c467a74516a2,http://v.media.daum.net/v/20141123215306703,DAUM_NEWS,"""깃대종"""
237,아시아경제,"건설연, 생태 하천 관리 시스템 국내 첫 개발","[아시아경제 박혜정 기자]한국건설기술연구원은 생태 동·식물(깃대종)에 적합한 수질·수량 조합 조건을 자동 선정하고 이들의 서식 환경을 모니터링하는 '자연형 하천 수질·수량 결정시스템'(DSS)을 국내 최초로 개발했다고 8일 밝혔다.이 시스템은 어떤 지역의 생태·지리·문화적 특성을 반영할 수 있는 대표적 생태 어종이 살기에 적합한 조건을 수치화한 데이터베이스(DB)를 탑재해 하천의 수질과 수량을 상시 모니터링한다. 최근 정부로부터 녹색기술 인증을 받았으며, 경기 가평군이 추진하는 생태하천 복원사업에 적용될 예정이다.건설연 관계자는 ""이 시스템은 별도의 실험이나 자료 검색을 하지 않아도 대표 어종들의 생존을 위한 수질·수량에 대한 의사결정과 계획 수립이 가능토록 한다""면서 ""대표적 어종들이 지속적으로 서식할 수 있는 환경이 유지되는지에 대해 실시간 모니터링도 가능하다""고 말했다.박혜정 기자 parky@asiae.co.kr ",박혜정,수정 2014.12.08. 15:03,314ff1a14d2870feafb350b4bbd7efc1,http://v.media.daum.net/v/20141208145914525,DAUM_NEWS,"""깃대종"""
238,한국경제TV,"멸종 위기 흰꼬리수리 발견, ""대전"" 서식 첫 확인.. '이렇게 생겼구나'","멸종 위기 흰꼬리수리 발견멸종위기 야생생물 Ⅰ급으로 알려진 흰꼬리수리가 대전지역에 서식하고 있는 것이 처음으로 확인돼 누리꾼들의 이목이 집중됐다.18일 대전시에 따르면 지난해 5월부터 대전발전연구원에 의뢰해 수행중인 제2차 자연환경조사에서 멸종위기 야생생물 흰꼬리수리(Ⅰ급), 새매.흰목물떼새(Ⅱ급), 두견이(천연기념물 제447호) 등 4종이 첫 발견됐다.이에 따라 제1차 자연환경조사(2002~2003)에서 확인된 원앙, 붉은배새매 등 8종 등 총 12종의 법적보호종을 비롯해 112종의 조류가 대전지역에서 서식하고 있는 것으로 조사됐다.조류 조사책임자인 한국환경생태연구소 강태한 박사는""대전지역은 수질이 양호한 3대 하천과 식장산, 보문산, 계족산 등 산림환경이 공존하면서 물새와 산림성 조류가 다양하게 분포하고 있다""며""법적보호종이 12종에 달하는 것은 그만큼 대전시의 자연 상태가 우수하다는 것을 말해주고 있다""고 설명했다.한편 대전시는 야생생물의 서식현황, 분포 등 자연환경조사 결과를 바탕으로 전문가 및 시민들의 의견을 수렴해 오는 10월말까지'대전 6대 깃대종'을 지정할 계획이다.'깃대종(Flagship Species)'은 유엔환경계획(UNEP)이 만든 개념으로 특정지역의 생태계를 대표할 수 있는 야생 동?식물로 그 중요성을 보호할 필요가 있다고 생각되는 생물종이다.한국경제TV 와우리뷰스타박근희기자 idsoft3@reviewstar.net ",박근희,수정 2014.12.10. 07:52,30e1c23fbb5cabaa860976be6cf0176e,http://v.media.daum.net/v/20141210075205071,DAUM_NEWS,"""깃대종"""
